Complaint No,Customer ID,Customer Name,Complaint Description,Complaint Type,Equipment Type,Priority Type,Complaint Date,Assigned Date,WIPDate Time,WIPAge,Close Date,Vendor Name,Resolution Type,Complaint Age,PORelease Date,PORelease Age,Material Delivery Date,MTDAge,Work Closer Date,Comment Date,Comments,WIP Vendor Enginner  log Date,WEAge
MAFIL_482882,2235,JANANA HOSPITAL ROAD-BERHAMPUR,DSR \\ not in network,OutSide Camera Not In network,CCTV,Class B,04/06/2023 00:18:56,04/07/2023 17:06:50,,,04/10/2023 11:51:24,Zubaid Infotech,close,1,,,,,,04/10/2023 11:51:24,703482100405  Bh 379379 // lan cable reconnected,,
MAFIL_482883,0962,SRIKAKULAM GT ROAD,DSR \\ not in network,Entrance Camera Not In network,CCTV,Class B,04/06/2023 00:22:22,04/06/2023 12:06:55,,,04/10/2023 11:28:23,Enseigner Pvt Ltd,close,2,,,,,,04/10/2023 11:28:23,516953100403 Closed BH  353057// power cable replaced now cam 2 working ok,,
MAFIL_482884,1103,PERICHIPALAYAM TIRUPUR,DSR \\ not in network,OutSide Camera Not In network,CCTV,Class B,04/06/2023 00:25:31,04/06/2023 12:07:33,,,04/08/2023 16:51:44,Zubaid Infotech,close,1,,,,,,04/08/2023 16:51:44,703482080436  BH 385447//lan cable reconnected,,
MAFIL_482885,0958,HARIHARA MAIN ROAD,DSR \\ not in network,Center Camera Not In network,CCTV,Class B,04/06/2023 00:31:41,04/06/2023 12:08:25,,,04/11/2023 12:41:17,CHUBB SYSTEMS PRIVATE LIMITED,close,4,,,,,,04/11/2023 12:41:17,515916110403  lan cable reconected,,
MAFIL_482886,2747,SIRA TUMKUR,DSR | Not in network/IN187886,Safe Camera is not working,CCTV,Class A,04/06/2023 06:19:53,04/06/2023 10:32:05,,,04/15/2023 10:35:53,CHUBB SYSTEMS PRIVATE LIMITED,close,8,,,,,,04/15/2023 10:35:53,Network issue clear branch/bh-371556,,
MAFIL_482887,0375,JAGTIAL,DSR | Entrance Not in network,Entrance Camera Not In network,CCTV,Class B,04/06/2023 06:21:19,04/06/2023 12:14:57,,,04/07/2023 14:06:12,Enseigner Pvt Ltd,close,0,,,,,,04/07/2023 14:06:12,516122070416  BH 359398 entrance camera already working.,,
MAFIL_482888,2801,"RTC BUS STAND ,VENKATAGIRI",DSR | Not in network,Safe Camera is not working,CCTV,Class A,04/06/2023 06:23:59,,,,04/06/2023 10:34:32,Not Assigned,close,0,,,,,,04/06/2023 10:34:32,am 1 Safe-2801Up06-04-2023 09:38:58/BH -365337,,
MAFIL_482889,1661,MALVIYA NAGAR SQUARE,DSR | Not in network,Entrance Camera Not In network,CCTV,Class B,04/06/2023 06:26:03,04/07/2023 17:07:28,,,04/11/2023 13:29:13,Techsis Ltd,close,2,,,,,,04/11/2023 13:29:13,703482110426  BH 313887// new hickvision cam installed,,
MAFIL_482890,2071,KESHOPUR DEPOT DELHI,DSR | Not in network,Center Camera Not In network,CCTV,Class B,04/06/2023 06:27:20,04/07/2023 17:13:03,,,04/08/2023 14:50:22,Techsis Ltd,close,0,,,,,,04/08/2023 14:50:22,516122080426  BH 354522 center camera already working.,,
MAFIL_482891,1038,NANJANGUD,zone 06 disabled.,Vibration Sensor Not Working,Alarm Panel,Class B,04/06/2023 10:00:06,04/06/2023 10:02:01,,,04/06/2023 10:02:01,CHUBB SYSTEMS PRIVATE LIMITED,close,0,,,,,,04/06/2023 10:02:01,516122060405  BH 329238 vibrator sensor new installed.,,
MAFIL_482892,1915,INDERGANJ GWALIOR,"NVR display not working properly Also not saving cctv recording
and 1 cctv camera not working out of 4 cameras",DVR not working,NVR,Class B,04/06/2023 10:02:45,04/07/2023 17:27:46,,,04/12/2023 11:36:40,Techsis Ltd,close,3,,,,,,04/06/2023 10:02:45,Please resolve this issue as soon as possible,,
,,,,,,,,,,,,,,,,,,,,04/12/2023 11:36:40,703482120415  BH 376419// dust problem cleaned,,
MAFIL_482893,0300,METPALLI,outside hooter not working,Hooter Branch outside Not Worrking,Alarm Panel,Class B,04/06/2023 10:12:45,04/06/2023 12:16:25,,,04/07/2023 14:09:22,Enseigner Pvt Ltd,close,0,,,,,,04/07/2023 14:09:22,516122070417  BH 356495 hooter cable reconnected.,,
MAFIL_482894,0847,SATHUVACHARI R T O ROAD,key paid not working,Keypad Not Working,Alarm Panel,Class B,04/06/2023 10:21:14,04/06/2023 10:44:25,,,04/06/2023 10:44:25,Zubaid Infotech,close,0,,,,,,04/06/2023 10:44:26,517132040602 Closed keyboard changed // ABH 390978,,
MAFIL_482895,3211,THIRUPATHI ROAD BHABHAR,NVR NOT WORKING,NVR Not In network,NVR,Class B,04/06/2023 10:24:05,04/07/2023 12:01:47,,,04/10/2023 14:58:02,Techsis Ltd,close,2,,,,,,04/06/2023 10:24:05,NVR NOT WORKING & NIGHT TIME CAMERA OFF,,
,,,,,,,,,,,,,,,,,,,,04/10/2023 14:58:02,516122100431  BH 370374 NVR working properly.,,
MAFIL_482896,0207,KALYAN WEST,wired panic switch is not working,Panic Switches Not Working,Alarm Panel,Class B,04/06/2023 10:27:54,04/06/2023 12:16:58,,,04/13/2023 11:43:41,CHUBB SYSTEMS PRIVATE LIMITED,close,5,,,,,,04/13/2023 11:43:41,812907041315  lan cable reconnected \\A bh 357909,,
MAFIL_482897,0722,ASHOKNAGAR,NVR MONITOR NOT WORKING,NVR HDD Failure,NVR,Class B,04/06/2023 10:30:05,04/06/2023 12:17:49,,,04/07/2023 16:31:51,Enseigner Pvt Ltd,close,0,,,,,,04/06/2023 10:30:05,NVR MONITOR NOT WORKING,,
,,,,,,,,,,,,,,,,,,,,04/07/2023 16:31:51,703482070435  abh356851//already working,,
MAFIL_482898,3397,VEERAVASARAM-WESTGODAWARY,foot panic switch not working,Magnetic Sensor Not Working,Alarm Panel,Class A,04/06/2023 10:40:44,04/07/2023 12:05:58,,,04/10/2023 14:31:52,Enseigner Pvt Ltd,close,2,,,,,,04/10/2023 14:31:52,517132041010 Closed BH 366411 // resister replaced,,
MAFIL_482901,2520,THALIKOTE,Entrance Camera SD Card Failure,Entrance Camera SD Card Failure,CCTV,Class B,04/06/2023 10:56:18,04/07/2023 17:30:53,,,04/14/2023 12:26:48,CHUBB SYSTEMS PRIVATE LIMITED,close,5,,,,,,04/14/2023 12:26:48,517617140410 Closed SD Card Changed | BH 356237,,
MAFIL_482904,3771,PADAMPUR,gps inactive,GPS battery issue,GPS,Class C,04/06/2023 11:20:37,,,,04/24/2023 16:12:44,Not Assigned,close,0,,,,,,04/06/2023 11:20:37,gps inactive,,
,,,,,,,,,,,,,,,,,,,,04/24/2023 16:12:44,ACTIVE 06-04-23 Emp Code 370538,,
MAFIL_482906,3771,PADAMPUR,gps inactive,GPS battery issue,GPS,Class C,04/06/2023 11:25:03,,,,04/24/2023 16:13:23,Not Assigned,close,0,,,,,,04/24/2023 16:13:23,ACTIVE 04-04-23 Emp Code 370538,,
,,,,,,,,,,,,,,,,,,,,04/06/2023 11:25:03,gps inactive,,
MAFIL_482907,0254,KOTTARAKKARA,buzzer not working properly,buzzer not working,GRILL GATE AUTO LOCK,Class A,04/06/2023 11:25:40,,,,,Not Assigned,Open,0,,,,,,04/06/2023 11:25:40,kindly resolve the problem,,
MAFIL_482910,1804,YAMUNA NAGAR,Damage Product- The product which is damage,Safe Camera Settings Issue,CCTV,Class A,04/06/2023 11:38:16,04/07/2023 17:31:35,,,04/10/2023 17:09:40,Techsis Ltd,close,2,,,,,,04/06/2023 11:38:16,"Safe and Entrance Camera not working as per HO e-security team because both cameras not showing in HO.
Please do the needful and rectify this issue on urgent basis..",,
,,,,,,,,,,,,,,,,,,,,04/10/2023 17:09:40,516122100440  BH 361861 safe camera adapter changed.,,
MAFIL_482912,0491,TALIKULAM,NVR POWER FAILURE,Monitor Power Failure,NVR,Class B,04/06/2023 11:51:03,04/07/2023 09:48:43,,,04/08/2023 09:20:01,MX Electronics Pvt Ltd,close,0,,,,,,04/08/2023 09:20:01,703482080402  BH377992//nvr  moniter board replaced,,
MAFIL_482913,0491,TALIKULAM,SAFE CAMERA NOT WORKING,Safe Camera is not working,CCTV,Class A,04/06/2023 11:53:04,04/07/2023 09:49:35,,,04/08/2023 09:21:05,MX Electronics Pvt Ltd,close,0,,,,,,04/08/2023 09:21:05,703482080403  BH377992//safe camera network cable reconnected,,
MAFIL_482914,3362,MAIN ROAD DAMOH,zone 05 disabled.,Wireless Panic Switches Not Working,Alarm Panel,Class B,04/06/2023 11:59:29,04/07/2023 12:05:34,,,04/12/2023 16:33:22,Techsis Ltd,close,4,,,,,,04/12/2023 16:33:22,812907041221  wireless released \\ Abh 380678,,
MAFIL_482915,2132,ULUNTHURPETTAI VILLUPURAM,Magnetic sensor not installed in strong room \\ BH 372460 | con id - 516122080413,Magnetic Sensor Not Working,Alarm Panel,Class A,04/06/2023 12:02:06,04/07/2023 17:32:13,,,04/20/2023 10:50:39,Zubaid Infotech,close,11,04/17/2023 10:04:05,4,,,,04/20/2023 10:50:39,"33786320423
bh 372460
magnetic sensor installed",,
MAFIL_482916,0146,"J.P ROAD,RAJAMUNDRY",Alarm Panel Not In network // Can't find the appropriate device // BH 366433,Alarm Panel Not In network,Alarm Panel,Class A,04/06/2023 12:05:40,04/07/2023 09:40:37,,,04/08/2023 11:24:36,Enseigner Pvt Ltd,close,0,,,,,,04/08/2023 11:24:36,517132040808 Closed BH 366433 // lan cable reconnected,,
MAFIL_482917,1567,RAMACHANDRAPURAM HYDERABAD,Alarm Panel Not In network // Panel and module communicate error! // BH 356012,Alarm Panel Not In network,Alarm Panel,Class A,04/06/2023 12:08:21,04/06/2023 14:16:13,,,04/06/2023 14:16:13,Enseigner Pvt Ltd,close,0,,,,,,04/06/2023 14:16:13,515916060423  Bh 377389 Panel restart and ip module connection changed\Programming done,,
MAFIL_482920,0680,TRITHALLUR,zone 03 disabled.,Panic Switches Not Working,Alarm Panel,Class B,04/06/2023 12:24:18,04/07/2023 09:58:12,,,04/08/2023 16:15:09,MX Electronics Pvt Ltd,close,0,,,,,,04/08/2023 16:15:09,516122080431  BH375269 wired panic switch key released.,,
MAFIL_482922,1486,NAIHATI,not in network,Alarm Panel Not In network,Alarm Panel,Class A,04/06/2023 12:30:24,04/07/2023 15:05:49,,,04/07/2023 15:05:49,CHUBB SYSTEMS PRIVATE LIMITED,close,0,,,,,,04/07/2023 15:05:49,516122070422  BH 341602 alarm panel lan cable reconnected.,,
MAFIL_482923,0863,VELACHERY,wireless panic switch alert automatically coming,Wireless Panic Switches Not Working,Alarm Panel,Class B,04/06/2023 12:30:50,04/07/2023 10:00:20,,,04/10/2023 14:24:38,Zubaid Infotech,close,2,,,,,,04/06/2023 12:30:50,nil,,
,,,,,,,,,,,,,,,,,,,,04/10/2023 14:24:38,812907041006  battery changed \ bh 351227,,
MAFIL_482924,2573,CHELLEKERE,zone 05 disabled,Wireless Panic Switches Not Working,Alarm Panel,Class B,04/06/2023 12:38:28,04/07/2023 11:34:33,,,04/08/2023 14:32:53,CHUBB SYSTEMS PRIVATE LIMITED,close,0,,,,,,04/08/2023 14:32:53,703482080427  ABH 384738// battery replaced,,
MAFIL_482925,1776,GAYTHRI NAGAR X ROAD,BH 341606//Wireless Panic Switches Not Working,Wireless Panic Switches Not Working,Alarm Panel,Class B,04/06/2023 12:40:40,04/07/2023 17:32:49,,,04/08/2023 13:33:25,Enseigner Pvt Ltd,close,0,,,,,,04/08/2023 13:33:25,7723040804-ABH339257|Battery changed,,
MAFIL_482927,2312,KHAMMAM,abh351003//Magnetic Sensor Not Working,Magnetic Sensor Not Working,Alarm Panel,Class A,04/06/2023 12:56:57,04/07/2023 17:33:29,,,04/10/2023 12:39:49,Enseigner Pvt Ltd,close,1,,,,,,04/10/2023 12:39:49,516122100419  resistor changed \ abh 368576,,
MAFIL_482929,3075,KADAYAM THIRUNELVELI,WIRELESS PANIC SWITCH,Wireless Panic Switch BH Not Working,Alarm Panel,Class B,04/06/2023 13:12:27,,,,04/07/2023 11:22:38,Not Assigned,close,0,,,,,,04/07/2023 11:22:38,wireless panic working/bh 372179,,
MAFIL_482931,0263,GUDIVADA,ABH 391452//Panic Switch Wired GL Cabin Not Working,Panic Switch Wired GL Cabin Not Working,Alarm Panel,Class B,04/06/2023 13:20:58,04/07/2023 09:44:19,,,04/13/2023 16:21:02,Enseigner Pvt Ltd,close,5,,,,,,04/13/2023 16:21:02,703482130438  Bh 359546//cable reconnected,,
MAFIL_482932,0862,YOUSUFGUDA,dsr/Alarm Panel Not In network,Alarm Panel Not In network,Alarm Panel,Class A,04/06/2023 13:25:06,04/07/2023 09:59:42,,,04/08/2023 10:49:11,Enseigner Pvt Ltd,close,0,,,,,,04/08/2023 10:49:11,516122080408  BH 355645 alarm panel rj 45 jack reconnected.,,
MAFIL_482933,1021,JAGANATHAPURAM,nvr monitor display off,Monitor Not In network,NVR,Class B,04/06/2023 13:31:30,04/07/2023 10:04:26,,,04/13/2023 16:46:00,Enseigner Pvt Ltd,close,5,,,,,,04/06/2023 13:31:30,nill,,
,,,,,,,,,,,,,,,,,,,,04/13/2023 16:46:00,517617130402 Closed Cable Reconnected | BH 362197,,
MAFIL_482934,1894,PERIYAPATANA,BH 359478//Magnetic Sensor Not Working // Fault 07 // Zone 7 disabled,Magnetic Sensor Not Working,Alarm Panel,Class A,04/06/2023 13:34:01,04/07/2023 12:16:04,,,04/12/2023 17:28:21,CHUBB SYSTEMS PRIVATE LIMITED,close,4,,,,,,04/12/2023 17:28:21,517131120425  New Magnetic Sensor Working BH-359478,,
MAFIL_482936,1458,KOTHAVANTHENA CENTRE,BH 331000//alaram panel board not working,alaram panel board not working,Alarm Panel,Class A,04/06/2023 13:46:15,04/07/2023 17:34:04,,,04/08/2023 14:04:34,Enseigner Pvt Ltd,close,0,,,,,,04/08/2023 14:04:34,517617080414 Closed Keypad Cleaned | ABH 380216,,
MAFIL_482942,0448,DOWNHILL MALAPPURAM TIRUR ROAD,"alarm sounds with no purpose/reason
the word ""fire"" blinking in the screen
nothing happened for the alarm sounds",Smoke Sensor Not Working,Alarm Panel,Class B,04/06/2023 15:16:34,04/07/2023 09:46:51,,,04/12/2023 15:51:59,MX Electronics Pvt Ltd,close,4,,,,,,04/06/2023 15:16:34,nill,,
,,,,,,,,,,,,,,,,,,,,04/12/2023 15:51:59,515916120419  BH-331417Panel restarted smoke sensor working,,
MAFIL_482943,1916,DUSTAK TAZIA GWALIOR,gps not active,GPS battery issue,GPS,Class C,04/06/2023 15:17:12,,,,04/21/2023 18:17:29,Not Assigned,close,0,,,,,,04/06/2023 15:17:12,gps not active,,
,,,,,,,,,,,,,,,,,,,,04/21/2023 18:17:29,activate 370538,,
MAFIL_482948,3318,SURENDRANAGAR GUJRAT,Magnetic Sensor Not Working,Magnetic Sensor Not Working,Alarm Panel,Class A,04/06/2023 15:35:10,04/06/2023 16:23:51,,,04/06/2023 16:23:51,Techsis Ltd,close,0,,,,,,04/06/2023 16:23:51,"517131060406  Magnetic Sensor Working ,cable reconnected  BH-360721",,
MAFIL_482950,1601,BOBBILI,safe side sensor not working,Smoke Sensor Not Working,Alarm Panel,Class B,04/06/2023 15:39:37,04/07/2023 17:34:40,,,04/11/2023 13:44:25,Enseigner Pvt Ltd,close,2,,,,,,04/06/2023 15:39:37,safe side sensor not working,,
,,,,,,,,,,,,,,,,,,,,04/11/2023 13:44:25,515916110406  Bh 389243  Resistor replaced,,
MAFIL_482954,0990,TIRUVALLUR,outside pir not working.,PIR Sensor Outsid safe room is not Working,Alarm Panel,Class A,04/06/2023 15:52:11,04/07/2023 10:02:47,,,04/08/2023 14:18:53,Zubaid Infotech,close,0,,,,,,04/08/2023 14:18:53,703482080426  BH 365960// new outside PIR sencer replaced,,
MAFIL_482955,0672,KISHANBAGH,BH 363410// Wireless Panic Switch BH Not Working,Wireless Panic Switch BH Not Working,Alarm Panel,Class B,04/06/2023 16:05:33,04/07/2023 09:50:22,,,04/08/2023 11:42:16,Enseigner Pvt Ltd,close,0,,,,,,04/08/2023 11:42:16,517617080410 Closed Already Working | BH 363410,,
MAFIL_482957,3076,RAILWAY ROAD SAFIDON,zone 03  disabled,Panic Switch Wired Safe Cabin Not Working,Alarm Panel,Class B,04/06/2023 16:16:41,04/07/2023 12:00:35,,,04/12/2023 13:09:32,Techsis Ltd,close,4,,,,,,04/12/2023 13:09:32,703482120436  BH 346374//  wire reconnected,,
MAFIL_482959,0925,SURYABAGH VISAG,nvr monitor not working,NVR Not In network,NVR,Class B,04/06/2023 16:32:31,04/07/2023 10:01:18,,,04/08/2023 11:36:14,Enseigner Pvt Ltd,close,0,,,,,,04/08/2023 11:36:14,517617080409 Closed Power Cable Reconnected  | ABH 384458,,
,,,,,,,,,,,,,,,,,,,,04/06/2023 16:32:31,nvr monitor not working,,
MAFIL_482961,3691,BIHARI SHARIFF,Branch Network issue,Alarm Panel Not In network,Alarm Panel,Class A,04/06/2023 17:01:08,04/07/2023 12:07:37,,,04/08/2023 16:56:40,Zubaid Infotech,close,0,,,,,,04/08/2023 16:56:40,network issue clear /bh 366141,,
MAFIL_482962,1675,JHUNJHUNU ROAD NO 1,GPS CHARGEING POINT NOT WORKING AND GPS IS NOT CHARGEING.,GPS charging port issue,GPS,Class C,04/06/2023 17:01:51,,,,04/21/2023 18:08:25,Not Assigned,close,0,,,,,,04/06/2023 17:01:51,GPS CHARGEING POINT NOT WORKING AND GPS IS NOT CHARGEING.,,
,,,,,,,,,,,,,,,,,,,,04/21/2023 18:08:25,activate 370538,,
MAFIL_482964,0484,SECONDARABAD SUBASH ROAD,"washroom panic and wireless panic not working //Zone 03,04 disabled
ABH-391220",Wireless Panic Switch BH Not Working,Alarm Panel,Class B,04/06/2023 17:55:30,04/07/2023 09:47:46,,,04/08/2023 12:12:38,Enseigner Pvt Ltd,close,0,,,,,,04/08/2023 12:12:38,516122080417  BH 348938 zone 03 and zone 04 working properly.,,
MAFIL_482965,2262,MORVI GUJARATH,camera not working,OutSide Camera IR Not Working,CCTV,Class B,04/06/2023 17:57:39,04/07/2023 17:37:31,,,04/14/2023 10:17:17,Techsis Ltd,close,5,,,,,,04/06/2023 17:57:39,camera not working,,
,,,,,,,,,,,,,,,,,,,,04/14/2023 10:17:17,517132041402 Closed New camera installed // BH 381670 Via AMC Camera 551945099 New 1 J92955705,,
MAFIL_482967,10001,HeadOffice,iball9-Xtend not working,B,Workstation,Class A,04/06/2023 18:08:44,04/06/2023 18:11:18,,,04/06/2023 18:11:18,Aforeserve.com Ltd,close,0,,,,,,04/06/2023 18:11:18,7723040601-Xtend application re-installed,,
MAFIL_482969,1867,GOGHA CIRCLE BHAVNAGAR,shutter censer proper not working,Shutter Sensor Not Working,Alarm Panel,Class A,04/06/2023 18:25:07,04/07/2023 17:39:42,,,04/13/2023 10:18:41,Techsis Ltd,close,4,,,,,,04/13/2023 10:18:41,516122130403  ABH 368135 shutter sensor reprogramming completed.,,
MAFIL_482970,1724,BIBI BAZAR,SAFE PANIC SWITCH NOT WORKING,Panic Switch Wired Safe Cabin Not Working,NVR,Class B,04/06/2023 18:27:11,04/07/2023 17:41:52,,,04/08/2023 13:47:59,Enseigner Pvt Ltd,close,0,,,,,,04/08/2023 13:47:59,517132040816 Closed ABH 374551 // safe and bh panic switch changed,,
MAFIL_482971,2502,"PARAMAKUDI, RAMANATHAPURAM","Panic Switch Wired GL Cabin Not Working //zONE 03 DISABLED 
ABH-360965",Panic Switch Wired GL Cabin Not Working,Alarm Panel,Class B,04/06/2023 18:39:18,04/07/2023 17:42:31,,,04/08/2023 13:24:38,Zubaid Infotech,close,0,,,,,,04/08/2023 13:24:38,513507080403 Closed New panic switch installed - GL Counter/ BH360965,,
MAFIL_482972,2492,SARDARGANJ ANAND,BH 383760//Wireless Panic Switch BH Not Working,Wireless Panic Switch BH Not Working,Alarm Panel,Class B,04/06/2023 18:53:30,04/07/2023 17:43:13,,,04/10/2023 17:47:12,Techsis Ltd,close,2,,,,,,04/10/2023 17:47:12,812907041024  ABH 383730 \ BATTERY replaced,,
MAFIL_482973,3254,SANGAMNER ROAD SHRIRAMPUR,BH 340148//Panic Switch Wired Cash Cabin Not Working,Panic Switch Wired Cash Cabin Not Working,Alarm Panel,Class B,04/06/2023 19:26:22,04/07/2023 12:04:31,,,04/18/2023 12:37:53,CHUBB SYSTEMS PRIVATE LIMITED,close,10,,,,,,04/18/2023 12:37:53,5570180419  panic switch released working ok BH 340148,,
MAFIL_482974,3694,SIVASAGAR,BH 347836//PIR Sensor Inside Safe room Not Working,PIR Sensor Inside Safe room Not Working,Alarm Panel,Class A,04/06/2023 19:29:56,04/07/2023 12:08:08,,,04/10/2023 14:33:23,CHUBB SYSTEMS PRIVATE LIMITED,close,2,,,,,,04/10/2023 14:33:23,517132041011 Closed ABH 395025 // Lancable reconnected,,
MAFIL_482975,3888,BHUBAN,BH 371952//Wireless Panic Switch BH Not Working,Wireless Panic Switch BH Not Working,Alarm Panel,Class B,04/06/2023 19:50:37,04/07/2023 12:08:59,,,04/08/2023 10:29:00,Zubaid Infotech,close,0,,,,,,04/08/2023 10:29:00,517132040803 Closed already working condition key not released // BH 371952,,
MAFIL_483865,3254,SANGAMNER ROAD SHRIRAMPUR,automatic ring zone 3 disabled,Panic Switch Wired BH Cabin Not Working,Alarm Panel,Class B,04/06/2023 20:12:38,,,,04/07/2023 11:33:13,Not Assigned,close,0,,,,,,04/07/2023 11:33:13,already assigned complaint/MAFIL_482973,,
MAFIL_483866,3694,SIVASAGAR,notv working,NVR Power Failure,Alarm Panel,Class B,04/06/2023 20:16:36,04/07/2023 12:08:33,,,04/10/2023 14:34:17,CHUBB SYSTEMS PRIVATE LIMITED,close,2,,,,,,04/10/2023 14:34:17,517132041012 Closed ABH 395025 // Lancable reconnected,,
MAFIL_484865,3079,NALLAJERLA,DSR \\ not in network,OutSide Camera Not In network,CCTV,Class B,04/06/2023 23:11:00,04/07/2023 12:01:09,,,04/11/2023 11:47:51,Enseigner Pvt Ltd,close,2,,,,,,04/11/2023 11:47:51,703482110416  BH 371094// adapter replaced,,
MAFIL_484866,2309,BHUVANESHWARI NAGAR,DSR \\ not in network,OutSide Camera Not In network,CCTV,Class B,04/06/2023 23:13:00,04/07/2023 17:44:12,,,04/10/2023 13:55:50,CHUBB SYSTEMS PRIVATE LIMITED,close,1,,,,,,04/10/2023 13:55:50,516953100419 Closed BH 370588//adapter replaced now cam4 working ok,,
MAFIL_484867,2609,KALAMANDIR NANDED,DSR \\ not in network,Entrance Camera Not In network,CCTV,Class B,04/06/2023 23:15:04,04/07/2023 11:35:15,,,04/12/2023 11:09:22,CHUBB SYSTEMS PRIVATE LIMITED,close,4,,,,,,04/12/2023 11:09:22,703482120413  BH 341070//lan cable reconnected,,
MAFIL_484868,1598,PERALA,DSR \\ not in network,Safe Camera is not working,CCTV,Class A,04/06/2023 23:17:24,04/07/2023 17:44:53,,,04/08/2023 18:07:53,Enseigner Pvt Ltd,close,0,,,,,,04/08/2023 18:07:53,7723040807-LAN cable reconnected,,
MAFIL_484869,1170,RAMGANJ AJMER,DSR \\ not in network,OutSide Camera Not In network,CCTV,Class B,04/06/2023 23:19:23,04/07/2023 10:05:06,,,04/11/2023 11:26:13,Techsis Ltd,close,3,,,,,,04/11/2023 11:26:13,515916110401  Cable reconnected camera working now,,
MAFIL_484870,1338,DASHMESH NAGAR,DSR \\ not in network,OutSide Camera Not In network,CCTV,Class B,04/06/2023 23:21:31,04/07/2023 17:45:31,,,04/11/2023 13:02:17,Techsis Ltd,close,2,,,,,,04/11/2023 13:02:17,515916110404  RJ 45 replaced,,
MAFIL_484871,0973,KUNDRATHUR,DSR \\ not in network,Safe Camera is not working,CCTV,Class A,04/06/2023 23:23:38,04/07/2023 10:02:03,,,04/07/2023 14:22:59,Zubaid Infotech,close,0,,,,,,04/07/2023 14:22:59,517617070402 Closed RJ 45 REPLACED | BH 386181,,
MAFIL_484872,3057,KP ROAD ADOOR,Network switch not working // Ref: IN 187302// BH 333043,Safe Camera is not working,CCTV,Class A,04/06/2023 23:25:34,04/07/2023 12:00:07,,,04/15/2023 10:31:51,MX Electronics Pvt Ltd,close,6,,,,,,04/15/2023 10:31:51,Network issue Clear Branch/bh 333043,,
MAFIL_484873,0333,AMBASAMUDRAM,DSR \\ not in network,Safe Camera is not working,CCTV,Class A,04/06/2023 23:27:49,04/07/2023 09:46:04,,,04/07/2023 10:55:59,Zubaid Infotech,close,0,,,,,,04/07/2023 10:55:59,703482070406  BH359811//power adapter replaced,,
MAFIL_484874,2763,"S M CIRCLE,SHIMOGA",DSR \\ not in network,Safe Camera is not working,CCTV,Class A,04/06/2023 23:30:16,04/07/2023 11:53:24,,,04/08/2023 17:15:38,CHUBB SYSTEMS PRIVATE LIMITED,close,0,,,,,,04/08/2023 17:15:38,517131080407  Safe Camera is working lancable reconnected ABH-390634,,
MAFIL_484875,1734,VELLAKOIL TIRUPUR,DSR \\ not in network,Safe Camera is not working,CCTV,Class A,04/06/2023 23:34:44,04/07/2023 17:46:08,,,04/08/2023 13:17:59,Zubaid Infotech,close,0,,,,,,04/08/2023 13:17:59,513507080402 Closed Lan cable issue resolved,,
MAFIL_484876,1757,HUKKERI,"DSR \\ not in network
NETWORK ISSUE
IN190265",Entrance Camera IR Not Working,CCTV,Class B,04/06/2023 23:40:58,04/07/2023 17:46:53,,,04/20/2023 11:09:02,CHUBB SYSTEMS PRIVATE LIMITED,close,11,,,,,,04/20/2023 11:09:02,network issue resolved,,
MAFIL_484877,0748,JPN ROAD WARANGAL,DSR \\ not in network,Alarm Panel Not In network,Alarm Panel,Class A,04/06/2023 23:43:27,04/07/2023 09:59:01,,,04/11/2023 10:34:18,Enseigner Pvt Ltd,close,3,,,,,,04/11/2023 10:34:18,517132041103 Closed BH 339461 // Rj 45 jack both replaced,,
MAFIL_484878,0998,GURU ANGAD NAGAR,DSR \\ not in network,Entrance Camera Not In network,CCTV,Class B,04/06/2023 23:45:44,04/07/2023 10:03:38,,,04/08/2023 16:45:49,Techsis Ltd,close,0,,,,,,04/08/2023 16:45:49,516122080433  BH 80549 entrance camera lan cable reconnected.,,
MAFIL_484879,2145,MAHBUBNAGAR,"DSR \\ not in network
branch have network issue :IN187749",Safe Camera is not working,CCTV,Class A,04/06/2023 23:47:38,04/07/2023 17:47:33,,,04/17/2023 10:21:48,Enseigner Pvt Ltd,close,8,,,,,,04/17/2023 10:21:48,network issue resolved,,
MAFIL_484880,2957,MANGALAVARPET,DSR \\ not in network,Safe Camera is not working,CCTV,Class A,04/06/2023 23:49:34,04/07/2023 11:59:34,,,04/08/2023 15:04:11,CHUBB SYSTEMS PRIVATE LIMITED,close,0,,,,,,04/08/2023 15:04:11,703482080430  Abh 384216// poer adapter reconnected,,
MAFIL_484881,3233,JEWELLERY BAZAR ROAD THOOTHUKUDI,DSR \\ not in network,Center Camera Not In network,CCTV,Class B,04/06/2023 23:52:07,04/07/2023 12:03:31,,,04/10/2023 14:00:08,Zubaid Infotech,close,2,,,,,,04/10/2023 14:00:08,517132041008 Closed BH 325487 // adapter replaced,,
